id,name,latitude,longitude,timestamp,free_bikes,empty_slots,extra,total_bikes
5f45325fdd6334a4c0d3b62853b19fa6,Seymour & Cordova,49.28512,-123.11242,2024-12-18T07:00:35.006736Z,11,8,"{'uid': '0308', 'renting': True, 'returning': True, 'last_updated': 1734504978, 'slots': 19, 'normal_bikes': 10, 'ebikes': 1, 'has_ebikes': True}",19
5fc29e0ac42c11abb45bf12aaeb925bd,Alder & 11th,49.261742,-123.13148,2024-12-18T07:00:34.923902Z,3,11,"{'uid': '0166', 'renting': True, 'returning': True, 'last_updated': 1734505082, 'slots': 14, 'normal_bikes': 1, 'ebikes': 2, 'has_ebikes': True}",14
61901a235d4cfceb7f8f2c3888b98617,10th & Columbia,49.262206,-123.109091,2024-12-18T07:00:34.924024Z,6,7,"{'uid': '0172', 'renting': True, 'returning': True, 'last_updated': 1734505126, 'slots': 14, 'normal_bikes': 5, 'ebikes': 1, 'has_ebikes': True}",13
625a2ad202275c8e2be3ce868e85b105,Heather & 14th,49.259183,-123.120126,2024-12-18T07:00:34.891312Z,2,13,"{'uid': '0106', 'renting': True, 'returning': True, 'last_updated': 1734505091, 'slots': 16, 'normal_bikes': 1, 'ebikes': 1, 'has_ebikes': True}",15
62a202eb98c0a4b09ba6746f5ee94ab3,Commercial & 20th,49.252656,-123.067965,2024-12-18T07:00:35.007076Z,1,19,"{'uid': '0352', 'renting': True, 'returning': True, 'last_updated': 1734504743, 'slots': 20, 'normal_bikes': 0, 'ebikes': 1, 'has_ebikes': True}",20
6526a2eb3832f9ba0224d237e901ea5b,Kitsilano Beach Park,49.273355,-123.154493,2024-12-18T07:00:34.923700Z,0,36,"{'uid': '0154', 'renting': False, 'returning': False, 'last_updated': 1730508744, 'slots': 36, 'normal_bikes': 0, 'ebikes': 0, 'has_ebikes': True}",36
6620c54bd6b3a79800b2b67e999b24d0,Rolston & Granville,49.274232,-123.129998,2024-12-18T07:00:35.006961Z,8,7,"{'uid': '0314', 'renting': True, 'returning': True, 'last_updated': 1734504946, 'slots': 16, 'normal_bikes': 7, 'ebikes': 1, 'has_ebikes': True}",15
664502c28e8147615f17b8ea355f40d0,Cordova & Bute,49.289124,-123.12196,2024-12-18T07:00:34.860646Z,12,2,"{'uid': '0034', 'renting': True, 'returning': True, 'last_updated': 1734505049, 'slots': 14, 'normal_bikes': 12, 'ebikes': 0, 'has_ebikes': True}",14
66f873d641d448bd1572ab086665a458,12th & Yukon (City Hall),49.260599,-123.113504,2024-12-18T07:00:34.859465Z,0,15,"{'uid': '0007', 'renting': True, 'returning': True, 'last_updated': 1734504755, 'slots': 16, 'normal_bikes': 0, 'ebikes': 0, 'has_ebikes': True}",15
671ce9e4a92063620f772d2c57f0f3ab,Blenheim & 4th,49.268837,-123.177633,2024-12-18T07:00:35.007574Z,4,19,"{'uid': '0431', 'renting': True, 'returning': True, 'last_updated': 1734504883, 'slots': 23, 'normal_bikes': 1, 'ebikes': 3, 'has_ebikes': True}",23
680b1ddfd50c4397b365c9c00f09b0d1,Wylie & 2nd,49.267725,-123.11311,2024-12-18T07:00:34.923446Z,13,5,"{'uid': '0144', 'renting': True, 'returning': True, 'last_updated': 1734505003, 'slots': 18, 'normal_bikes': 12, 'ebikes': 1, 'has_ebikes': True}",18
686b314a6c3348efd2297d6b3dfed1a7,Thurlow & Pendrell,49.280881,-123.130672,2024-12-18T07:00:34.905525Z,3,13,"{'uid': '0126', 'renting': True, 'returning': True, 'last_updated': 1734504754, 'slots': 16, 'normal_bikes': 0, 'ebikes': 3, 'has_ebikes': True}",16
686c0fdb962e26e274d81fc286c010dd,14th & Cambie,49.258763,-123.115392,2024-12-18T07:00:34.890154Z,4,10,"{'uid': '0072', 'renting': True, 'returning': True, 'last_updated': 1734505175, 'slots': 14, 'normal_bikes': 4, 'ebikes': 0, 'has_ebikes': True}",14
6993b3dbb0758927967592ea612a2b1e,Granville & Georgia,49.282409,-123.118541,2024-12-18T07:00:34.859914Z,4,14,"{'uid': '0015', 'renting': True, 'returning': True, 'last_updated': 1734504864, 'slots': 18, 'normal_bikes': 0, 'ebikes': 4, 'has_ebikes': True}",18
6b1622540fe5c85d365754dd8c20bf0c,Grant & Commercial,49.271377,-123.069416,2024-12-18T07:00:34.930260Z,5,9,"{'uid': '0239', 'renting': True, 'returning': True, 'last_updated': 1734504736, 'slots': 14, 'normal_bikes': 3, 'ebikes': 2, 'has_ebikes': True}",14
6c0de983fb47a3439a9e3c36a3d15804,8th & Ontario,49.263837,-123.105173,2024-12-18T07:00:34.891353Z,11,5,"{'uid': '0107', 'renting': True, 'returning': True, 'last_updated': 1734505121, 'slots': 16, 'normal_bikes': 9, 'ebikes': 2, 'has_ebikes': True}",16
6c24a62b5ee0a2a8014eb0dfb6d40025,Hornby & Nelson,49.28062,-123.12482,2024-12-18T07:00:34.860815Z,6,11,"{'uid': '0037', 'renting': True, 'returning': True, 'last_updated': 1734504808, 'slots': 18, 'normal_bikes': 0, 'ebikes': 6, 'has_ebikes': True}",17
6c7fb9043e6df5a4cc50404581a947b9,šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,2024-12-18T07:00:34.890895Z,9,16,"{'uid': '0099', 'renting': True, 'returning': True, 'last_updated': 1734504847, 'slots': 28, 'normal_bikes': 0, 'ebikes': 9, 'has_ebikes': True}",25
6d42fa40360f9a6b2bf641c7b8bb2862,Dunsmuir & Beatty,49.279764,-123.110154,2024-12-18T07:00:34.859335Z,7,18,"{'uid': '0005', 'renting': True, 'returning': True, 'last_updated': 1734505200, 'slots': 26, 'normal_bikes': 7, 'ebikes': 0, 'has_ebikes': True}",25
6ddeafa873279951630a00191333c45d,Robson & Granville,49.281506,-123.120101,2024-12-18T07:00:34.861728Z,8,15,"{'uid': '0063', 'renting': True, 'returning': True, 'last_updated': 1734505151, 'slots': 24, 'normal_bikes': 8, 'ebikes': 0, 'has_ebikes': True}",23
6eaa02e5bcf78db5386683d38fa2dabd,4th & Commercial,49.266969,-123.069936,2024-12-18T07:00:34.930423Z,4,10,"{'uid': '0241', 'renting': True, 'returning': True, 'last_updated': 1734505088, 'slots': 14, 'normal_bikes': 4, 'ebikes': 0, 'has_ebikes': True}",14
707c1c54e0278fbae5d0ae3c42a25b71,8th & Scotia,49.263635,-123.099236,2024-12-18T07:00:34.924936Z,4,8,"{'uid': '0206', 'renting': True, 'returning': True, 'last_updated': 1734504747, 'slots': 12, 'normal_bikes': 2, 'ebikes': 2, 'has_ebikes': True}",12
7181df50ee1d1a05559399211382b7c8,Homer & Robson (Vancouver Public Library),49.279739,-123.116251,2024-12-18T07:00:34.860248Z,3,17,"{'uid': '0025', 'renting': True, 'returning': True, 'last_updated': 1734505175, 'slots': 20, 'normal_bikes': 3, 'ebikes': 0, 'has_ebikes': True}",20
71c064fa93cab5f0b7306e6c923b77c4,7th & Granville,49.2653,-123.13811,2024-12-18T07:00:34.889939Z,4,10,"{'uid': '0069', 'renting': True, 'returning': True, 'last_updated': 1734505095, 'slots': 14, 'normal_bikes': 4, 'ebikes': 0, 'has_ebikes': True}",14
72c1049dfbbde7c24ec45c14f1a5ee85,Harwood & Bute,49.28026,-123.135244,2024-12-18T07:00:34.890677Z,5,15,"{'uid': '0088', 'renting': True, 'returning': True, 'last_updated': 1734504931, 'slots': 20, 'normal_bikes': 4, 'ebikes': 1, 'has_ebikes': True}",20
73f388336d879bedc962cd412eb0296e,Creekside Park North,49.2756,-123.102661,2024-12-18T07:00:34.923530Z,9,8,"{'uid': '0148', 'renting': True, 'returning': True, 'last_updated': 1734504170, 'slots': 18, 'normal_bikes': 9, 'ebikes': 0, 'has_ebikes': True}",17
77163e893653b88926e07fd6b9f688da,Nicola & Robson,49.2885056,-123.1312375,2024-12-18T07:00:34.890822Z,15,2,"{'uid': '0096', 'renting': True, 'returning': True, 'last_updated': 1734505208, 'slots': 18, 'normal_bikes': 13, 'ebikes': 2, 'has_ebikes': True}",17
797ff1725f8d2b18337de51e240ff60d,10th & Commercial,49.261403,-123.070102,2024-12-18T07:00:34.930588Z,15,10,"{'uid': '0244', 'renting': True, 'returning': True, 'last_updated': 1734505207, 'slots': 26, 'normal_bikes': 10, 'ebikes': 5, 'has_ebikes': True}",25
7a19c49f486d7c0c02b3685d7b240448,10th & Cambie,49.262487,-123.114397,2024-12-18T07:00:34.859060Z,18,18,"{'uid': '0001', 'renting': True, 'returning': True, 'last_updated': 1734505173, 'slots': 36, 'normal_bikes': 16, 'ebikes': 2, 'has_ebikes': True}",36
7b8dfa12900bcb02b47a14e4e5010ba3,Quebec & 1st,49.27033,-123.10275,2024-12-18T07:00:34.924184Z,5,10,"{'uid': '0177', 'renting': True, 'returning': True, 'last_updated': 1734504890, 'slots': 18, 'normal_bikes': 3, 'ebikes': 2, 'has_ebikes': True}",15
7c17f51469f1a7145455f65ef6afbd87,Lakewood & Oxford,49.285575,-123.061575,2024-12-18T07:00:35.009360Z,6,12,"{'uid': '0621', 'renting': True, 'returning': True, 'last_updated': 1734504956, 'slots': 18, 'normal_bikes': 3, 'ebikes': 3, 'has_ebikes': True}",18
7d231a181d21056e4ba80c4d9939fe92,Carolina & Great Northern Way,49.267266,-123.090786,2024-12-18T07:00:35.006444Z,9,6,"{'uid': '0287', 'renting': True, 'returning': True, 'last_updated': 1734504924, 'slots': 16, 'normal_bikes': 8, 'ebikes': 1, 'has_ebikes': True}",15
7ed043a19e6a4ece742fe747b663bdbf,Columbia & 5th,49.266476,-123.109389,2024-12-18T07:00:34.923862Z,14,4,"{'uid': '0165', 'renting': True, 'returning': True, 'last_updated': 1734504747, 'slots': 18, 'normal_bikes': 14, 'ebikes': 0, 'has_ebikes': True}",18
7f091b50fbbd892bf9fb869a64c47120,East Blvd & 37th,49.238105,-123.154966,2024-12-18T07:00:35.008398Z,3,16,"{'uid': '0482', 'renting': True, 'returning': True, 'last_updated': 1734505105, 'slots': 20, 'normal_bikes': 1, 'ebikes': 2, 'has_ebikes': True}",19
80b5c12ef21fd47275d37b2c9935249c,Trafalgar & Cornwall,49.272969,-123.164325,2024-12-18T07:00:35.008170Z,13,7,"{'uid': '0460', 'renting': True, 'returning': True, 'last_updated': 1734504762, 'slots': 20, 'normal_bikes': 12, 'ebikes': 1, 'has_ebikes': True}",20
826af7eee4ce28b6fa4b4f0211305792,5th & Arbutus,49.267222,-123.153157,2024-12-18T07:00:34.891464Z,5,11,"{'uid': '0110', 'renting': True, 'returning': True, 'last_updated': 1734505171, 'slots': 16, 'normal_bikes': 3, 'ebikes': 2, 'has_ebikes': True}",16
82c794442f54fabf9db6e392ca1fac0f,Stanley Park - Information Booth,49.297933,-123.130758,2024-12-18T07:00:34.925039Z,7,13,"{'uid': '0209', 'renting': True, 'returning': True, 'last_updated': 1734505047, 'slots': 20, 'normal_bikes': 5, 'ebikes': 2, 'has_ebikes': True}",20
838d5bb59963474ad08a6d5b156943ed,14th & Main,49.258425,-123.100792,2024-12-18T07:00:34.905711Z,3,11,"{'uid': '0134', 'renting': True, 'returning': True, 'last_updated': 1734505033, 'slots': 14, 'normal_bikes': 1, 'ebikes': 2, 'has_ebikes': True}",14
852212d6d52b5f00544fad01d21c7db2,Georgia & Main,49.278529,-123.100017,2024-12-18T07:00:34.924701Z,15,5,"{'uid': '0199', 'renting': True, 'returning': True, 'last_updated': 1734505002, 'slots': 20, 'normal_bikes': 14, 'ebikes': 1, 'has_ebikes': True}",20
8757f74d199ba5cdbcf6ffe98a993c4d,Agronomy & East Mall,49.261736,-123.24648,2024-12-18T07:00:35.042544Z,10,8,"{'uid': '2136', 'renting': True, 'returning': True, 'last_updated': 1734505210, 'slots': 18, 'normal_bikes': 6, 'ebikes': 4, 'has_ebikes': True}",18
899f59a9994302e8e1e4be01117ef707,Alma & Point Grey,49.27247,-123.185643,2024-12-18T07:00:35.007356Z,16,8,"{'uid': '0410', 'renting': True, 'returning': True, 'last_updated': 1734505190, 'slots': 24, 'normal_bikes': 12, 'ebikes': 4, 'has_ebikes': True}",24
89a0b49a66e54a7639ad960962148a3e,20th & Main,49.252691,-123.101289,2024-12-18T07:00:35.009073Z,0,16,"{'uid': '0561', 'renting': True, 'returning': True, 'last_updated': 1734504803, 'slots': 16, 'normal_bikes': 0, 'ebikes': 0, 'has_ebikes': True}",16
8c9ea7f2132376859ef34fab981d6932,Nelson & Mainland,49.276436,-123.11877,2024-12-18T07:00:34.890415Z,19,0,"{'uid': '0078', 'renting': True, 'returning': True, 'last_updated': 1734505170, 'slots': 20, 'normal_bikes': 18, 'ebikes': 1, 'has_ebikes': True}",19
8d2d5bb3b9142f781f2a7f441e6bad7a,Point Grey & Blenheim,49.271471,-123.17731,2024-12-18T07:00:35.007643Z,4,9,"{'uid': '0440', 'renting': True, 'returning': True, 'last_updated': 1734505142, 'slots': 14, 'normal_bikes': 2, 'ebikes': 2, 'has_ebikes': True}",13
8d5f47f01d7ad668419dfe9b7fe69c9a,Yukon & 6th,49.265939,-123.1129,2024-12-18T07:00:34.923983Z,11,3,"{'uid': '0171', 'renting': True, 'returning': True, 'last_updated': 1734505104, 'slots': 18, 'normal_bikes': 11, 'ebikes': 0, 'has_ebikes': True}",14
8d6f0cbf7d44d2908c8ce73ed00dbf66,Burrard & 7th,49.265336,-123.145823,2024-12-18T07:00:34.923308Z,4,13,"{'uid': '0140', 'renting': True, 'returning': True, 'last_updated': 1734504723, 'slots': 16, 'normal_bikes': 1, 'ebikes': 3, 'has_ebikes': True}",17
8dc684732a2a25bdf63ec0ecccee4e6e,14th & Granville,49.25894,-123.139272,2024-12-18T07:00:34.890073Z,1,13,"{'uid': '0071', 'renting': True, 'returning': True, 'last_updated': 1734505003, 'slots': 14, 'normal_bikes': 1, 'ebikes': 0, 'has_ebikes': True}",14
8e44a17d2fa446ca220b90c7063b42ca,Wall & Eton,49.287464,-123.060771,2024-12-18T07:00:35.009250Z,15,3,"{'uid': '0611', 'renting': True, 'returning': True, 'last_updated': 1734504885, 'slots': 18, 'normal_bikes': 14, 'ebikes': 1, 'has_ebikes': True}",18
8e93d0da1ee6caadf21ed9575b5fa9da,Beach & Cardero,49.283298,-123.142288,2024-12-18T07:00:34.923358Z,10,11,"{'uid': '0142', 'renting': True, 'returning': True, 'last_updated': 1734504727, 'slots': 22, 'normal_bikes': 7, 'ebikes': 3, 'has_ebikes': True}",21
8fb5ce1e34ad31de940481953aea452c,Cypress & 4th,49.268269,-123.147885,2024-12-18T07:00:34.890338Z,3,14,"{'uid': '0076', 'renting': True, 'returning': True, 'last_updated': 1734504728, 'slots': 18, 'normal_bikes': 2, 'ebikes': 1, 'has_ebikes': True}",17
90c746df94ce1a12f1f617acfe4a8ce3,Bute & Robson,49.285836,-123.127265,2024-12-18T07:00:34.860760Z,0,0,"{'uid': '0036', 'renting': False, 'returning': False, 'last_updated': 0, 'slots': 0, 'normal_bikes': 0, 'ebikes': 0, 'has_ebikes': True}",0
910027847876403b57f1013c16504688,Richards & Robson,49.280216,-123.117639,2024-12-18T07:00:34.905562Z,0,18,"{'uid': '0129', 'renting': True, 'returning': True, 'last_updated': 1734504754, 'slots': 20, 'normal_bikes': 0, 'ebikes': 0, 'has_ebikes': True}",18
91035fe1d70b65c9cb8ec4a007af7c7f,Glen & Union,49.277469,-123.081315,2024-12-18T07:00:34.925443Z,9,5,"{'uid': '0221', 'renting': True, 'returning': True, 'last_updated': 1734504729, 'slots': 14, 'normal_bikes': 7, 'ebikes': 2, 'has_ebikes': True}",14
9130f9aa3bb037a04c17e6f2630327e5,8th & Yukon,49.263962,-123.112621,2024-12-18T07:00:34.923942Z,16,8,"{'uid': '0170', 'renting': True, 'returning': True, 'last_updated': 1734505112, 'slots': 24, 'normal_bikes': 11, 'ebikes': 5, 'has_ebikes': True}",24
92c9e62c0b42adf4759c430009d3987a,1st & Chestnut,49.270721,-123.146175,2024-12-18T07:00:34.891391Z,4,22,"{'uid': '0108', 'renting': True, 'returning': True, 'last_updated': 1734504849, 'slots': 26, 'normal_bikes': 4, 'ebikes': 0, 'has_ebikes': True}",26
93c88a18c673e2c72a6afa93d6b89f18,10th & Main,49.262141,-123.101961,2024-12-18T07:00:34.890255Z,6,12,"{'uid': '0074', 'renting': True, 'returning': True, 'last_updated': 1734505171, 'slots': 18, 'normal_bikes': 2, 'ebikes': 4, 'has_ebikes': True}",18
9413725a5d3bb5ce2ad0682b07a3ffab,Georgia & Homer,49.280787,-123.115271,2024-12-18T07:00:35.006678Z,3,15,"{'uid': '0305', 'renting': True, 'returning': True, 'last_updated': 1734505022, 'slots': 18, 'normal_bikes': 1, 'ebikes': 2, 'has_ebikes': True}",18
9449a6a83fbf88452e384350e5ac95b7,York & Yew,49.271741,-123.155421,2024-12-18T07:00:34.924858Z,7,13,"{'uid': '0204', 'renting': True, 'returning': True, 'last_updated': 1734504961, 'slots': 20, 'normal_bikes': 6, 'ebikes': 1, 'has_ebikes': True}",20
95e624191c655f50e401d280cd39a9ad,Ontario & Seawall,49.271721,-123.104207,2024-12-18T07:00:34.859691Z,15,4,"{'uid': '0011', 'renting': True, 'returning': True, 'last_updated': 1734504953, 'slots': 20, 'normal_bikes': 15, 'ebikes': 0, 'has_ebikes': True}",19
96bf713e60bc35cc2feb5fd53a4f3471,10th & Granville,49.262598,-123.138921,2024-12-18T07:00:34.890006Z,5,9,"{'uid': '0070', 'renting': True, 'returning': True, 'last_updated': 1734504454, 'slots': 14, 'normal_bikes': 5, 'ebikes': 0, 'has_ebikes': True}",14
97005696a3dff3366a8410b817388990,15th & Knight,49.256496,-123.075426,2024-12-18T07:00:35.006311Z,10,4,"{'uid': '0283', 'renting': True, 'returning': True, 'last_updated': 1734505166, 'slots': 14, 'normal_bikes': 8, 'ebikes': 2, 'has_ebikes': True}",14
97388f4e4ea102a30345524bda465f4e,Ontario & 23rd,49.249722,-123.104991,2024-12-18T07:00:35.008906Z,3,9,"{'uid': '0554', 'renting': True, 'returning': True, 'last_updated': 1734504827, 'slots': 12, 'normal_bikes': 2, 'ebikes': 1, 'has_ebikes': True}",12
9763838317308a4766b83696986a157b,Dunbar & Broadway,49.264579,-123.18373,2024-12-18T07:00:35.007470Z,11,15,"{'uid': '0415', 'renting': True, 'returning': True, 'last_updated': 1734504897, 'slots': 26, 'normal_bikes': 11, 'ebikes': 0, 'has_ebikes': True}",26
97b25faf822b93fdbf72da1d594c0288,Carrall & Hastings,49.28117,-123.104419,2024-12-18T07:00:34.890858Z,13,4,"{'uid': '0098', 'renting': True, 'returning': True, 'last_updated': 1734505137, 'slots': 18, 'normal_bikes': 12, 'ebikes': 1, 'has_ebikes': True}",17
983e58671adcc67af94457d7887dbb15,8th & Commercial,49.263242,-123.070521,2024-12-18T07:00:34.930506Z,8,12,"{'uid': '0242', 'renting': True, 'returning': True, 'last_updated': 1734505120, 'slots': 20, 'normal_bikes': 7, 'ebikes': 1, 'has_ebikes': True}",20
988f8f74c4a12d1a30ddf2f7cd6318f8,Charleson Park,49.267628,-123.127698,2024-12-18T07:00:34.923402Z,12,2,"{'uid': '0143', 'renting': True, 'returning': True, 'last_updated': 1734504974, 'slots': 14, 'normal_bikes': 11, 'ebikes': 1, 'has_ebikes': True}",14
99c81f71db35911c79a86a1c5edc5604,Beach & Hornby,49.275295,-123.132585,2024-12-18T07:00:34.861118Z,1,21,"{'uid': '0045', 'renting': True, 'returning': True, 'last_updated': 1734504805, 'slots': 22, 'normal_bikes': 1, 'ebikes': 0, 'has_ebikes': True}",22
9a48ca226f82f52d02707b054ebc7e9e,Princess & Union,49.277615,-123.091654,2024-12-18T07:00:34.925280Z,5,6,"{'uid': '0215', 'renting': True, 'returning': True, 'last_updated': 1734504817, 'slots': 12, 'normal_bikes': 4, 'ebikes': 1, 'has_ebikes': True}",11
9a5478470b56379c31cf4e671584d5cc,3rd & Quebec,49.268216,-123.103168,2024-12-18T07:00:34.905349Z,13,7,"{'uid': '0119', 'renting': True, 'returning': True, 'last_updated': 1734504960, 'slots': 20, 'normal_bikes': 12, 'ebikes': 1, 'has_ebikes': True}",20
9aa325529164ec68b4d96c4f1c4fc7c1,Stanley Park - Second Beach South,49.294318,-123.148808,2024-12-18T07:00:34.891045Z,15,3,"{'uid': '0104', 'renting': True, 'returning': True, 'last_updated': 1734504982, 'slots': 18, 'normal_bikes': 15, 'ebikes': 0, 'has_ebikes': True}",18
9bee3167f10c884044cea0d36afcd1ef,6th & Carolina,49.265213,-123.090785,2024-12-18T07:00:35.006561Z,4,12,"{'uid': '0298', 'renting': True, 'returning': True, 'last_updated': 1734505045, 'slots': 16, 'normal_bikes': 2, 'ebikes': 2, 'has_ebikes': True}",16
9c0de696170169c26100b598219df4e9,UBC Bookstore,49.265207,-123.250139,2024-12-18T07:00:35.042465Z,4,7,"{'uid': '2134', 'renting': True, 'returning': True, 'last_updated': 1734504869, 'slots': 12, 'normal_bikes': 4, 'ebikes': 0, 'has_ebikes': True}",11
9c1397c06e07bf74fc049f1a0872eea0,Balaclava & Broadway,49.264483,-123.173926,2024-12-18T07:00:35.007757Z,5,13,"{'uid': '0444', 'renting': True, 'returning': True, 'last_updated': 1734503834, 'slots': 18, 'normal_bikes': 2, 'ebikes': 3, 'has_ebikes': True}",18
9d3123425823420514b8ad410074f02d,Expo & Carrall,49.278004,-123.105664,2024-12-18T07:00:34.861455Z,10,6,"{'uid': '0054', 'renting': True, 'returning': True, 'last_updated': 1734505165, 'slots': 16, 'normal_bikes': 10, 'ebikes': 0, 'has_ebikes': True}",16
9ec4163496363b31ab475cb851b57b21,Beach & Seymour,49.273568,-123.129935,2024-12-18T07:00:34.905779Z,18,0,"{'uid': '0137', 'renting': True, 'returning': True, 'last_updated': 1734504881, 'slots': 18, 'normal_bikes': 16, 'ebikes': 2, 'has_ebikes': True}",18
9ee3bc9e836768e3e04e4f3328dae03b,27th & Main,49.247204,-123.101549,2024-12-18T07:00:35.009192Z,5,16,"{'uid': '0565', 'renting': True, 'returning': True, 'last_updated': 1734504752, 'slots': 22, 'normal_bikes': 2, 'ebikes': 3, 'has_ebikes': True}",21
9f63cebac9073eac3e90be2b9a91b02b,Stanley Park - Second Beach North,49.29534,-123.150433,2024-12-18T07:00:34.890968Z,13,2,"{'uid': '0102', 'renting': True, 'returning': True, 'last_updated': 1734504777, 'slots': 16, 'normal_bikes': 8, 'ebikes': 5, 'has_ebikes': True}",15
a21f40838346e300063bdda3c5c04105,Keith & 6th,49.265005,-123.079481,2024-12-18T07:00:34.929988Z,13,15,"{'uid': '0236', 'renting': True, 'returning': True, 'last_updated': 1734504754, 'slots': 28, 'normal_bikes': 12, 'ebikes': 1, 'has_ebikes': True}",28
a25947c94149b3aeb93f6e970d63fffc,Jericho Beach,49.271221,-123.191133,2024-12-18T07:00:35.007191Z,10,16,"{'uid': '0400', 'renting': True, 'returning': True, 'last_updated': 1734505164, 'slots': 26, 'normal_bikes': 10, 'ebikes': 0, 'has_ebikes': True}",26
a59924f0ff3fb481a7bd8a5e9c36858f,Point Grey & Bayswater,49.271044,-123.170661,2024-12-18T07:00:35.007813Z,7,9,"{'uid': '0450', 'renting': True, 'returning': True, 'last_updated': 1734505083, 'slots': 16, 'normal_bikes': 6, 'ebikes': 1, 'has_ebikes': True}",16
a6455af6b689bcbad07ae2c8a3419b50,7th & Woodland,49.264251,-123.073853,2024-12-18T07:00:34.930904Z,4,8,"{'uid': '0249', 'renting': True, 'returning': True, 'last_updated': 1734505086, 'slots': 12, 'normal_bikes': 4, 'ebikes': 0, 'has_ebikes': True}",12
a6aec7b8c25da4c02829cd7839b8933d,Aquatic Centre,49.27821,-123.136972,2024-12-18T07:00:34.890563Z,21,19,"{'uid': '0083', 'renting': True, 'returning': True, 'last_updated': 1734505190, 'slots': 40, 'normal_bikes': 20, 'ebikes': 1, 'has_ebikes': True}",40
a9f0b06d07f89b75e92c0cf686223aea,Georgia & Thurlow,49.285953,-123.124066,2024-12-18T07:00:34.905448Z,10,1,"{'uid': '0123', 'renting': True, 'returning': True, 'last_updated': 1734505115, 'slots': 12, 'normal_bikes': 5, 'ebikes': 5, 'has_ebikes': True}",11
aa1cbf97abc3cd50515bc54633a9bb2a,Cordova & Granville,49.2856698,-123.1125432,2024-12-18T07:00:34.860139Z,4,13,"{'uid': '0021', 'renting': True, 'returning': True, 'last_updated': 1734505194, 'slots': 18, 'normal_bikes': 2, 'ebikes': 2, 'has_ebikes': True}",17
aa704bfba40286bd0661b64d1f75e778,Vanier Park,49.275717,-123.142564,2024-12-18T07:00:34.890376Z,10,18,"{'uid': '0077', 'renting': True, 'returning': True, 'last_updated': 1734505154, 'slots': 28, 'normal_bikes': 8, 'ebikes': 2, 'has_ebikes': True}",28
abfaf72456a4828a22f5bf60d3a80777,Trafalgar & Broadway,49.264326,-123.164725,2024-12-18T07:00:35.008227Z,7,7,"{'uid': '0464', 'renting': True, 'returning': True, 'last_updated': 1734505073, 'slots': 16, 'normal_bikes': 2, 'ebikes': 5, 'has_ebikes': True}",14
